                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     30,                0.85198,                 1.2836,                 1.3507,                 0.3518,                0.69708,                 0.4705,                 0.3162,                 1.2771,                 1.4286,                 1.9479,               0.008152,               0.008152,               0.008152
                     31,                0.84377,                 1.2669,                 1.3429,                 0.3562,                0.68354,                0.45315,                0.31042,                 1.2248,                 1.4475,                 1.8335,               0.008086,               0.008086,               0.008086
                     32,                0.85447,                  1.272,                 1.3492,                0.34924,                0.68346,                0.42837,                0.28783,                 1.3349,                  1.887,                 1.9783,                0.00802,                0.00802,                0.00802
                     33,                0.83176,                 1.2453,                 1.3322,                0.32491,                0.67391,                0.45138,                0.30599,                 1.2674,                 1.4555,                 1.9769,               0.007954,               0.007954,               0.007954
                     34,                0.83604,                 1.2346,                 1.3483,                0.36542,                0.68503,                0.47824,                0.32859,                  1.203,                 1.4587,                 1.8427,               0.007888,               0.007888,               0.007888
                     35,                0.82471,                 1.2241,                 1.3252,                0.40499,                 0.6545,                0.49377,                0.33379,                 1.1926,                 1.3365,                 1.7644,               0.007822,               0.007822,               0.007822
                     36,                0.82796,                 1.2264,                 1.3313,                0.38932,                0.71395,                 0.4948,                0.32927,                  1.259,                 1.6279,                 1.9942,               0.007756,               0.007756,               0.007756
                     37,                0.81783,                 1.2035,                 1.3239,                0.40083,                0.63701,                 0.5044,                 0.3422,                 1.2399,                 1.3572,                 1.9732,                0.00769,                0.00769,                0.00769
                     38,                0.81534,                 1.1884,                 1.3251,                0.38477,                0.68792,                0.52008,                  0.351,                 1.2406,                 1.3013,                 1.8552,               0.007624,               0.007624,               0.007624
                     39,                 0.8154,                 1.1894,                  1.323,                 0.3876,                0.64849,                 0.4975,                0.34248,                 1.2441,                 1.3801,                 1.8654,               0.007558,               0.007558,               0.007558
                     40,                0.80459,                 1.1831,                 1.3138,                0.43837,                0.63907,                0.55376,                0.37638,                 1.2657,                 1.3518,                 1.9939,               0.007492,               0.007492,               0.007492
                     41,                0.80405,                 1.1704,                 1.3112,                 0.4022,                0.60961,                 0.4922,                0.33798,                 1.3095,                 1.8163,                  2.046,               0.007426,               0.007426,               0.007426
                     42,                0.79747,                 1.1591,                 1.3022,                 0.4304,                0.62406,                0.54515,                0.36972,                 1.2687,                 1.4677,                 1.8561,                0.00736,                0.00736,                0.00736
                     43,                0.80657,                  1.164,                 1.3071,                0.46783,                0.64434,                0.55817,                0.37762,                 1.2783,                 1.2555,                 1.9848,               0.007294,               0.007294,               0.007294
                     44,                0.79648,                 1.1502,                 1.2996,                0.48058,                0.56994,                0.56279,                0.38439,                 1.2445,                 1.2455,                 1.8566,               0.007228,               0.007228,               0.007228
                     45,                0.79035,                 1.1429,                 1.2925,                0.42539,                0.73749,                0.53279,                0.36894,                 1.2195,                 1.4388,                 1.8642,               0.007162,               0.007162,               0.007162
                     46,                0.80559,                 1.1463,                 1.3094,                0.48789,                0.60252,                0.57203,                0.39951,                 1.2161,                 1.1813,                  1.882,               0.007096,               0.007096,               0.007096
                     47,                0.78571,                 1.1302,                 1.2923,                0.44259,                0.64726,                0.55144,                0.38242,                 1.2262,                 1.3266,                 1.9287,                0.00703,                0.00703,                0.00703
                     48,                 0.7893,                 1.1217,                  1.289,                 0.4279,                0.64249,                0.52496,                0.36732,                 1.2101,                 1.6763,                 1.8727,               0.006964,               0.006964,               0.006964
                     49,                0.78428,                  1.108,                 1.2851,                0.45698,                0.65729,                0.56937,                0.38222,                 1.2374,                 1.1981,                 1.8829,               0.006898,               0.006898,               0.006898
                     50,                0.78926,                 1.1237,                 1.2977,                0.49512,                 0.6393,                0.57297,                0.38998,                 1.2647,                 1.3124,                 1.9048,               0.006832,               0.006832,               0.006832
                     51,                0.78084,                 1.1019,                 1.2822,                0.47605,                0.66472,                0.59383,                 0.4054,                 1.2139,                 1.1566,                 1.8797,               0.006766,               0.006766,               0.006766
                     52,                 0.7808,                  1.098,                 1.2836,                0.49293,                0.68139,                0.59581,                0.41161,                 1.2213,                 1.1831,                 1.9097,                 0.0067,                 0.0067,                 0.0067
                     53,                 0.7611,                 1.0957,                 1.2673,                0.45312,                0.69213,                0.53684,                 0.3749,                 1.2479,                 1.4604,                 1.9944,               0.006634,               0.006634,               0.006634
                     54,                0.77366,                 1.0828,                 1.2743,                0.50037,                0.62455,                0.58957,                0.39989,                 1.2295,                 1.3041,                 1.9042,               0.006568,               0.006568,               0.006568
                     55,                0.77488,                 1.0853,                 1.2778,                0.50356,                0.67138,                0.61649,                0.42021,                 1.2644,                 1.1684,                 1.9702,               0.006502,               0.006502,               0.006502
                     56,                 0.7668,                 1.0802,                  1.269,                0.49086,                0.62975,                0.55727,                 0.3813,                 1.2715,                 1.4725,                 2.0221,               0.006436,               0.006436,               0.006436
                     57,                0.75899,                 1.0643,                 1.2642,                0.50009,                0.64543,                0.58991,                0.39246,                  1.262,                  1.213,                 1.9209,                0.00637,                0.00637,                0.00637
                     58,                0.76146,                 1.0635,                 1.2626,                0.53762,                0.64177,                0.62246,                 0.4237,                 1.2154,                 1.1752,                 1.9112,               0.006304,               0.006304,               0.006304
                     59,                0.75532,                 1.0534,                 1.2577,                0.47896,                0.66023,                0.57623,                0.40611,                 1.2313,                 1.3136,                 1.9239,               0.006238,               0.006238,               0.006238
                     60,                0.76332,                 1.0563,                 1.2624,                 0.5466,                0.59468,                0.59966,                0.41436,                 1.2196,                 1.2061,                 1.9266,               0.006172,               0.006172,               0.006172
                     61,                0.75624,                 1.0475,                 1.2559,                0.53326,                0.61919,                0.61719,                0.43084,                 1.2224,                  1.191,                  1.961,               0.006106,               0.006106,               0.006106
                     62,                0.74406,                 1.0386,                  1.251,                0.51693,                0.66554,                0.62029,                0.43207,                 1.2071,                 1.1819,                 1.8693,                0.00604,                0.00604,                0.00604
                     63,                0.74773,                  1.039,                 1.2536,                0.55265,                0.66263,                0.64748,                0.44661,                 1.1809,                  1.054,                 1.8091,               0.005974,               0.005974,               0.005974
                     64,                 0.7469,                 1.0277,                 1.2477,                0.52825,                0.67754,                0.62982,                0.43911,                 1.2209,                 1.1185,                 1.9133,               0.005908,               0.005908,               0.005908
                     65,                0.74216,                 1.0249,                 1.2525,                0.59124,                0.61693,                0.63693,                0.44447,                 1.2201,                 1.2117,                 1.8728,               0.005842,               0.005842,               0.005842
                     66,                0.74324,                 1.0232,                 1.2535,                0.53682,                0.63925,                0.61534,                0.41685,                 1.2943,                 1.3462,                 1.9184,               0.005776,               0.005776,               0.005776
                     67,                0.73768,                 1.0148,                 1.2432,                0.54967,                0.66465,                0.62655,                 0.4374,                 1.1644,                 1.2339,                  1.893,                0.00571,                0.00571,                0.00571
                     68,                0.74248,                 1.0213,                 1.2435,                0.53459,                0.60162,                0.59974,                0.42271,                 1.1966,                 1.3081,                 1.8825,               0.005644,               0.005644,               0.005644
                     69,                0.73167,                 1.0068,                 1.2384,                0.49143,                  0.676,                0.59168,                0.42017,                 1.1561,                 1.4096,                 1.7452,               0.005578,               0.005578,               0.005578
                     70,                0.73561,                 1.0065,                 1.2466,                0.52139,                0.67181,                0.64112,                0.45336,                 1.1673,                 1.1479,                 1.8528,               0.005512,               0.005512,               0.005512
                     71,                 0.7228,                 1.0037,                 1.2324,                0.56231,                0.66114,                0.63939,                0.43438,                 1.2118,                 1.0576,                 1.8569,               0.005446,               0.005446,               0.005446
                     72,                0.72566,                  1.003,                 1.2346,                0.51519,                0.71675,                 0.6523,                0.45262,                 1.2228,                 1.0731,                 1.8906,                0.00538,                0.00538,                0.00538
                     73,                0.72224,                0.97698,                 1.2302,                0.57323,                0.69217,                0.66957,                0.46643,                 1.1688,                 1.0862,                 1.7698,               0.005314,               0.005314,               0.005314
                     74,                0.72608,                0.98665,                 1.2331,                0.53936,                0.72247,                0.66255,                0.46427,                  1.206,                 1.1175,                 1.8337,               0.005248,               0.005248,               0.005248
                     75,                0.71503,                0.97136,                 1.2283,                0.53657,                0.68597,                0.62275,                0.43875,                 1.2048,                 1.3766,                 1.8713,               0.005182,               0.005182,               0.005182
                     76,                 0.7194,                0.97883,                 1.2275,                 0.5526,                0.68681,                0.65733,                0.45182,                 1.1979,                 1.1141,                 1.9089,               0.005116,               0.005116,               0.005116
                     77,                0.71833,                0.96674,                 1.2259,                0.59574,                0.64632,                0.67693,                0.47359,                 1.1692,                 1.0275,                 1.8095,                0.00505,                0.00505,                0.00505
                     78,                0.71366,                0.96785,                 1.2243,                 0.5981,                0.61551,                0.64311,                0.44857,                 1.1649,                 1.1031,                 1.7935,               0.004984,               0.004984,               0.004984
                     79,                 0.7075,                0.96017,                 1.2206,                0.59393,                0.65691,                0.67503,                0.47435,                 1.1375,                 1.0454,                  1.794,               0.004918,               0.004918,               0.004918
                     80,                0.71161,                0.95534,                 1.2242,                0.59531,                0.66973,                0.66345,                0.46436,                 1.1763,                 1.0856,                 1.8065,               0.004852,               0.004852,               0.004852
                     81,                0.69894,                0.96018,                  1.214,                0.54562,                0.67517,                0.61985,                0.43942,                 1.1633,                 1.4957,                 1.8409,               0.004786,               0.004786,               0.004786
                     82,                 0.7043,                0.94604,                 1.2157,                0.56351,                0.63963,                0.63157,                0.44061,                 1.2067,                  1.304,                  1.848,                0.00472,                0.00472,                0.00472
                     83,                0.70837,                0.94593,                 1.2142,                  0.569,                0.65847,                 0.6516,                0.44931,                 1.2051,                 1.1163,                 1.8848,               0.004654,               0.004654,               0.004654
                     84,                0.70145,                0.94637,                 1.2081,                0.56674,                0.73846,                0.68302,                 0.4811,                 1.1683,                 1.0118,                 1.8477,               0.004588,               0.004588,               0.004588
                     85,                0.69608,                0.93979,                 1.2058,                0.60991,                0.69428,                0.69251,                0.46524,                 1.2307,                0.99006,                 1.8512,               0.004522,               0.004522,               0.004522
                     86,                0.69312,                0.92733,                 1.2054,                0.63078,                0.67197,                0.67966,                0.47889,                 1.1889,                 1.0603,                 1.9136,               0.004456,               0.004456,               0.004456
                     87,                0.69114,                0.91789,                  1.205,                0.57932,                0.69906,                0.66762,                0.46949,                 1.1696,                 1.1345,                 1.8199,                0.00439,                0.00439,                0.00439
                     88,                0.69643,                0.92469,                 1.2095,                0.60584,                0.65059,                0.67735,                0.47736,                 1.1742,                 1.1237,                   1.78,               0.004324,               0.004324,               0.004324
                     89,                0.68921,                0.92249,                 1.1989,                0.64123,                0.64687,                0.69061,                0.48031,                   1.19,                 1.0836,                 1.8064,               0.004258,               0.004258,               0.004258
                     90,                0.69714,                0.91981,                 1.2016,                0.59319,                 0.6796,                0.68046,                0.48107,                 1.1584,                 1.1327,                 1.8186,               0.004192,               0.004192,               0.004192
                     91,                0.68833,                0.92319,                 1.2018,                0.57627,                0.73032,                 0.6781,                0.47907,                 1.1529,                 1.1507,                 1.7938,               0.004126,               0.004126,               0.004126
                     92,                0.68148,                0.90197,                 1.1952,                0.61083,                0.66257,                0.69493,                0.49964,                 1.1351,                 1.0217,                 1.7374,                0.00406,                0.00406,                0.00406
                     93,                0.68233,                0.89618,                 1.1998,                 0.5812,                0.67983,                0.66836,                0.46269,                  1.212,                 1.1218,                 1.9243,               0.003994,               0.003994,               0.003994
                     94,                0.68347,                0.90502,                 1.1968,                 0.5974,                0.69931,                0.68799,                0.48564,                 1.1922,                      1,                 1.8604,               0.003928,               0.003928,               0.003928
                     95,                0.68212,                0.89479,                 1.1938,                0.57537,                0.71659,                0.68608,                0.48345,                 1.1806,                 1.0216,                  1.874,               0.003862,               0.003862,               0.003862
                     96,                0.67463,                0.89241,                 1.1913,                0.64471,                0.66162,                0.69179,                0.47809,                 1.2098,                 1.1182,                 1.8576,               0.003796,               0.003796,               0.003796
                     97,                0.67246,                0.88554,                 1.1862,                0.59514,                0.68296,                0.69552,                 0.4891,                 1.1929,                 1.0573,                 1.9234,                0.00373,                0.00373,                0.00373
                     98,                0.67758,                0.89087,                 1.1876,                0.64335,                0.64385,                0.70516,                0.49542,                 1.1634,                0.98578,                 1.8737,               0.003664,               0.003664,               0.003664
                     99,                0.67976,                0.88544,                 1.1862,                0.59973,                0.70158,                0.68517,                0.48277,                 1.1727,                0.98238,                  1.877,               0.003598,               0.003598,               0.003598
                    100,                0.66522,                0.86528,                 1.1772,                0.60218,                0.70873,                0.69742,                0.48621,                 1.1716,                0.96941,                 1.8233,               0.003532,               0.003532,               0.003532
                    101,                0.67505,                0.87252,                 1.1872,                0.59405,                0.71156,                0.70394,                0.49815,                 1.1321,                0.95534,                 1.7575,               0.003466,               0.003466,               0.003466
                    102,                0.66786,                0.86931,                 1.1814,                0.62161,                0.69929,                0.70607,                0.49807,                 1.1647,                 1.0036,                  1.833,                 0.0034,                 0.0034,                 0.0034
                    103,                  0.664,                0.86037,                 1.1806,                0.57066,                0.73894,                0.71914,                0.50671,                 1.1415,                0.94806,                 1.7732,               0.003334,               0.003334,               0.003334
                    104,                0.66428,                0.86489,                 1.1796,                0.58772,                0.70894,                0.70083,                0.50441,                 1.1433,                 1.0354,                 1.7917,               0.003268,               0.003268,               0.003268
                    105,                0.66293,                0.85936,                 1.1772,                0.61201,                0.71267,                0.71806,                 0.5115,                 1.1337,                0.95998,                 1.7815,               0.003202,               0.003202,               0.003202
                    106,                0.66023,                 0.8513,                 1.1765,                0.63917,                 0.6753,                0.70491,                0.50226,                 1.1668,                 1.0722,                 1.8825,               0.003136,               0.003136,               0.003136
                    107,                0.66475,                0.85565,                 1.1762,                0.57499,                0.74717,                0.71255,                0.50268,                 1.1523,                0.97521,                 1.7925,                0.00307,                0.00307,                0.00307
                    108,                0.65355,                0.85141,                 1.1693,                0.59475,                0.72815,                0.68244,                0.48556,                 1.1924,                 1.1832,                 1.9258,               0.003004,               0.003004,               0.003004
                    109,                0.65012,                0.84899,                 1.1704,                0.56907,                0.74627,                0.69248,                 0.4951,                 1.1381,                0.95469,                 1.7801,               0.002938,               0.002938,               0.002938
                    110,                0.64618,                0.83487,                 1.1684,                0.60983,                0.70082,                 0.7016,                0.50324,                  1.135,                0.98448,                 1.8097,               0.002872,               0.002872,               0.002872
                    111,                0.65724,                0.84269,                 1.1716,                0.59281,                0.74653,                0.71392,                0.50586,                 1.1476,                 1.0058,                 1.8226,               0.002806,               0.002806,               0.002806
                    112,                0.66032,                0.83983,                 1.1769,                0.60662,                0.67758,                0.69014,                0.48951,                 1.1616,                 1.2136,                    1.8,                0.00274,                0.00274,                0.00274
                    113,                0.64886,                 0.8273,                 1.1656,                0.62995,                0.66052,                0.70523,                 0.4996,                 1.1732,                 1.0471,                   1.89,               0.002674,               0.002674,               0.002674
                    114,                0.64697,                0.82222,                 1.1636,                0.60862,                0.69995,                0.69525,                0.50026,                 1.1662,                 1.0185,                 1.8825,               0.002608,               0.002608,               0.002608
                    115,                 0.6434,                0.82362,                 1.1629,                0.62393,                 0.6955,                0.71109,                0.50796,                 1.1203,                 1.0197,                 1.7369,               0.002542,               0.002542,               0.002542
                    116,                0.64576,                0.83029,                 1.1623,                0.62918,                0.72076,                0.71933,                0.51322,                 1.1267,                0.95443,                 1.7946,               0.002476,               0.002476,               0.002476
                    117,                0.63446,                0.82235,                  1.156,                0.64218,                0.69149,                0.72177,                0.51459,                 1.1576,                0.95657,                 1.8777,                0.00241,                0.00241,                0.00241
                    118,                0.64094,                0.80928,                 1.1584,                0.60326,                0.72459,                0.71513,                0.51587,                 1.1075,                 1.0168,                 1.8041,               0.002344,               0.002344,               0.002344
                    119,                0.63698,                0.81085,                  1.162,                0.62026,                0.72399,                 0.7162,                0.51307,                 1.1404,                 1.0027,                 1.8157,               0.002278,               0.002278,               0.002278
                    120,                0.63209,                0.80345,                 1.1533,                0.61422,                0.74622,                0.72069,                0.51576,                 1.1531,                 1.0489,                 1.8644,               0.002212,               0.002212,               0.002212
                    121,                 0.6266,                0.80222,                 1.1483,                0.62591,                0.70534,                0.71994,                0.51845,                  1.145,                 1.0137,                 1.8167,               0.002146,               0.002146,               0.002146
                    122,                0.63865,                0.80702,                 1.1571,                0.64071,                 0.7154,                0.72924,                0.52596,                   1.15,                0.91611,                 1.8278,                0.00208,                0.00208,                0.00208
                    123,                0.63284,                0.79722,                 1.1494,                0.62896,                0.75078,                0.72764,                 0.5251,                 1.1271,                0.91735,                 1.8096,               0.002014,               0.002014,               0.002014
                    124,                 0.6319,                0.79476,                 1.1473,                0.64427,                0.71256,                0.72988,                0.53158,                 1.1098,                0.99052,                 1.7668,               0.001948,               0.001948,               0.001948
                    125,                 0.6274,                0.78934,                 1.1447,                0.62958,                0.73071,                0.72796,                0.52559,                  1.137,                0.98756,                 1.7852,               0.001882,               0.001882,               0.001882
                    126,                0.62735,                0.79376,                 1.1435,                0.63514,                0.70301,                0.72539,                0.52569,                 1.1268,                0.99307,                 1.7584,               0.001816,               0.001816,               0.001816
                    127,                0.62436,                0.78757,                  1.144,                0.65504,                0.69204,                 0.7301,                0.52419,                 1.1525,                  0.965,                  1.834,                0.00175,                0.00175,                0.00175
                    128,                0.61729,                0.77843,                 1.1397,                0.64618,                0.71377,                0.73452,                0.52757,                 1.1453,                0.96804,                 1.8349,               0.001684,               0.001684,               0.001684
                    129,                0.62936,                0.78697,                 1.1483,                0.66493,                0.69861,                0.72144,                0.51398,                 1.1531,                0.94079,                 1.8263,               0.001618,               0.001618,               0.001618
                    130,                0.62074,                 0.7728,                 1.1413,                 0.6514,                 0.6831,                0.71956,                0.51671,                  1.151,                 1.0726,                 1.8397,               0.001552,               0.001552,               0.001552
                    131,                0.62072,                0.78085,                 1.1376,                0.61724,                0.73182,                0.72477,                0.52252,                 1.1371,                0.98682,                 1.8435,               0.001486,               0.001486,               0.001486
                    132,                0.61181,                0.75435,                 1.1391,                0.61951,                0.73165,                0.72097,                0.52516,                 1.1255,                0.95397,                 1.8099,                0.00142,                0.00142,                0.00142
                    133,                0.61267,                 0.7698,                 1.1369,                 0.6156,                0.75247,                 0.7358,                0.53038,                 1.1148,                   0.92,                 1.7479,               0.001354,               0.001354,               0.001354
                    134,                0.61701,                0.76394,                 1.1415,                0.62312,                0.75838,                0.74051,                0.53538,                 1.1445,                0.94204,                 1.8435,               0.001288,               0.001288,               0.001288
                    135,                0.61809,                0.75878,                 1.1375,                 0.6365,                0.71892,                0.72908,                0.52245,                 1.1496,                0.96018,                   1.88,               0.001222,               0.001222,               0.001222
                    136,                 0.6146,                0.76631,                 1.1333,                0.66144,                0.69866,                0.72526,                0.52502,                 1.1404,                  1.008,                  1.906,               0.001156,               0.001156,               0.001156
                    137,                0.61244,                0.75824,                 1.1353,                0.63888,                0.74677,                0.73872,                0.53229,                 1.1367,                0.99972,                 1.8714,                0.00109,                0.00109,                0.00109
                    138,                0.60821,                0.75614,                  1.128,                 0.6109,                0.75403,                0.72814,                0.52381,                 1.1523,                0.99354,                 1.8454,               0.001024,               0.001024,               0.001024
                    139,                0.60469,                0.75123,                 1.1322,                0.67303,                0.68981,                 0.7352,                0.53327,                 1.1225,                0.94466,                 1.7985,               0.000958,               0.000958,               0.000958
                    140,                0.60213,                0.75442,                 1.1309,                 0.6288,                0.74509,                0.73402,                0.52902,                 1.1388,                0.95851,                 1.8455,               0.000892,               0.000892,               0.000892
                    141,                0.60505,                0.73987,                 1.1293,                0.65122,                 0.7147,                0.73867,                0.53586,                  1.127,                0.95121,                 1.7792,               0.000826,               0.000826,               0.000826
                    142,                0.59551,                0.74037,                 1.1243,                0.63191,                0.73567,                0.73341,                0.53185,                 1.1288,                0.96514,                 1.8096,                0.00076,                0.00076,                0.00076
                    143,                0.59074,                0.73252,                 1.1207,                 0.6618,                0.68659,                0.72988,                0.53101,                 1.1335,                0.95323,                 1.8358,               0.000694,               0.000694,               0.000694
                    144,                0.60691,                0.74295,                 1.1254,                0.67872,                0.70387,                 0.7417,                0.53902,                 1.1171,                0.94739,                 1.7847,               0.000628,               0.000628,               0.000628
                    145,                0.59281,                0.73078,                 1.1195,                0.63726,                0.74533,                0.73141,                0.53282,                 1.1284,                0.94834,                 1.8047,               0.000562,               0.000562,               0.000562
                    146,                 0.5999,                0.74286,                 1.1238,                0.65289,                0.71878,                0.73305,                0.53549,                  1.117,                0.96768,                 1.8091,               0.000496,               0.000496,               0.000496
                    147,                0.59522,                0.72635,                 1.1196,                0.65869,                0.72438,                0.74385,                0.54404,                 1.1139,                0.93803,                 1.8117,                0.00043,                0.00043,                0.00043
                    148,                0.59198,                0.72458,                 1.1211,                0.66302,                0.71616,                0.74793,                0.54669,                 1.1244,                0.94332,                 1.8339,               0.000364,               0.000364,               0.000364
                    149,                0.59619,                0.72789,                 1.1248,                0.63607,                0.75316,                0.74293,                0.54478,                 1.1274,                0.94085,                 1.8494,               0.000298,               0.000298,               0.000298
                    150,                0.58831,                0.72328,                 1.1182,                0.65079,                0.71655,                0.73878,                0.53899,                 1.1403,                0.93827,                 1.8761,               0.000232,               0.000232,               0.000232
