                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                0.86881,                 1.3381,                 1.3861,                0.27332,                0.78167,                0.37467,                0.25046,                 1.3369,                 1.7579,                 1.9527,               0.008614,               0.008614,               0.008614
                     24,                0.87001,                 1.3375,                 1.3885,                0.29578,                0.81321,                0.41791,                0.28637,                 1.2502,                 1.5323,                  1.906,               0.008548,               0.008548,               0.008548
                     25,                0.86262,                 1.3332,                 1.3754,                0.33841,                0.68313,                0.42292,                0.28145,                 1.2409,                 1.5137,                 1.9324,               0.008482,               0.008482,               0.008482
                     26,                0.85841,                 1.3174,                  1.372,                0.34697,                0.69883,                0.42591,                0.28446,                 1.2859,                 1.5862,                 1.9192,               0.008416,               0.008416,               0.008416
                     27,                0.85665,                 1.3002,                 1.3722,                0.36831,                0.67063,                 0.4486,                0.30384,                 1.2647,                  1.641,                 1.9264,                0.00835,                0.00835,                0.00835
                     28,                0.84613,                 1.2949,                 1.3624,                0.31099,                0.76052,                0.42499,                0.28649,                 1.2282,                 1.6265,                 1.8722,               0.008284,               0.008284,               0.008284
                     29,                0.85114,                 1.2911,                 1.3659,                 0.3747,                0.73188,                0.47391,                0.32335,                 1.2483,                  1.479,                 1.8672,               0.008218,               0.008218,               0.008218
                     30,                0.83965,                 1.2801,                 1.3491,                 0.3668,                0.67613,                 0.4496,                0.30704,                 1.2289,                 1.4775,                  1.886,               0.008152,               0.008152,               0.008152
                     31,                0.83531,                 1.2731,                 1.3428,                0.37955,                0.65171,                0.46552,                0.31269,                 1.3375,                  1.398,                 1.9141,               0.008086,               0.008086,               0.008086
                     32,                0.84707,                 1.2686,                 1.3502,                 0.3559,                 0.6265,                0.43875,                0.30308,                 1.2371,                 1.9915,                 1.7701,                0.00802,                0.00802,                0.00802
                     33,                0.82358,                 1.2464,                 1.3342,                0.42978,                0.61835,                0.49464,                0.33714,                 1.2532,                 1.4358,                 1.8572,               0.007954,               0.007954,               0.007954
                     34,                0.82538,                 1.2327,                 1.3426,                0.37746,                0.66074,                0.48931,                0.33437,                 1.1906,                  1.469,                  1.811,               0.007888,               0.007888,               0.007888
                     35,                0.82048,                 1.2261,                 1.3285,                0.40678,                0.62723,                0.47416,                0.31681,                 1.3489,                 1.6121,                 1.9473,               0.007822,               0.007822,               0.007822
                     36,                0.82182,                  1.228,                 1.3302,                0.33705,                0.71529,                0.49424,                0.33109,                 1.2584,                 1.5852,                 1.9177,               0.007756,               0.007756,               0.007756
                     37,                0.80757,                 1.2055,                 1.3194,                0.40546,                0.65498,                0.50486,                0.34193,                 1.2644,                 1.2884,                 1.8721,                0.00769,                0.00769,                0.00769
                     38,                0.80721,                 1.1905,                 1.3219,                0.48516,                0.62883,                0.55752,                0.37674,                 1.2526,                   1.28,                   1.85,               0.007624,               0.007624,               0.007624
                     39,                 0.8079,                 1.1955,                 1.3221,                0.38208,                0.66721,                0.50453,                 0.3446,                 1.2393,                 1.3696,                 1.8109,               0.007558,               0.007558,               0.007558
                     40,                0.79621,                 1.1819,                 1.3112,                 0.4343,                 0.6551,                0.54793,                0.37668,                 1.2206,                 1.3176,                 1.8504,               0.007492,               0.007492,               0.007492
                     41,                0.79668,                 1.1676,                 1.3109,                0.45314,                0.63305,                 0.5384,                0.36217,                 1.2546,                 1.4244,                 1.9012,               0.007426,               0.007426,               0.007426
                     42,                0.79026,                 1.1585,                 1.3014,                0.39159,                0.69886,                0.52292,                0.35991,                 1.2562,                 1.4829,                   1.83,                0.00736,                0.00736,                0.00736
                     43,                0.79661,                  1.161,                 1.3015,                0.47696,                0.66283,                0.58033,                0.39881,                   1.24,                 1.2042,                 1.8401,               0.007294,               0.007294,               0.007294
                     44,                0.78912,                 1.1527,                 1.2938,                0.48238,                0.65409,                0.59414,                0.40335,                 1.2413,                 1.2174,                 1.8564,               0.007228,               0.007228,               0.007228
                     45,                0.78254,                 1.1437,                 1.2906,                0.50424,                 0.6631,                0.60259,                0.40134,                 1.2517,                 1.2096,                 1.8913,               0.007162,               0.007162,               0.007162
                     46,                0.79405,                 1.1389,                 1.3026,                0.44309,                0.65388,                0.56294,                0.38663,                 1.2306,                  1.316,                 1.8348,               0.007096,               0.007096,               0.007096
                     47,                0.77904,                 1.1254,                 1.2913,                0.44448,                0.67999,                0.55491,                0.37694,                 1.2697,                 1.3636,                 1.8995,                0.00703,                0.00703,                0.00703
                     48,                0.77958,                 1.1155,                 1.2861,                0.48336,                0.62417,                0.54932,                0.38435,                 1.2369,                 1.5616,                 1.8838,               0.006964,               0.006964,               0.006964
                     49,                0.77482,                 1.1045,                 1.2855,                0.51631,                0.59923,                0.57044,                0.38552,                 1.2226,                 1.4687,                 1.8276,               0.006898,               0.006898,               0.006898
                     50,                 0.7817,                 1.1184,                 1.2944,                0.49239,                0.65515,                0.58678,                0.40982,                 1.2225,                 1.1527,                 1.8557,               0.006832,               0.006832,               0.006832
                     51,                 0.7725,                 1.0963,                 1.2814,                0.48631,                0.65969,                0.59717,                0.41764,                  1.185,                 1.1308,                 1.7835,               0.006766,               0.006766,               0.006766
                     52,                0.77228,                  1.093,                 1.2847,                0.51211,                0.64684,                0.58587,                0.40239,                 1.2781,                 1.3735,                 2.0324,                 0.0067,                 0.0067,                 0.0067
                     53,                0.75686,                  1.092,                 1.2673,                0.56654,                0.60955,                0.60628,                0.41554,                 1.2401,                 1.1513,                 1.8778,               0.006634,               0.006634,               0.006634
                     54,                0.76486,                 1.0786,                 1.2722,                0.51047,                0.66414,                 0.5901,                0.40623,                 1.2106,                 1.3851,                 1.8146,               0.006568,               0.006568,               0.006568
                     55,                0.76661,                  1.081,                 1.2732,                0.52725,                0.59943,                 0.5633,                0.38338,                 1.2526,                 1.5479,                 1.9147,               0.006502,               0.006502,               0.006502
                     56,                 0.7602,                 1.0752,                 1.2648,                0.54235,                0.66288,                0.61552,                0.42721,                 1.1853,                 1.1613,                 1.7669,               0.006436,               0.006436,               0.006436
                     57,                0.75215,                 1.0559,                 1.2649,                0.53796,                0.63976,                0.62315,                0.43045,                 1.1835,                 1.1223,                 1.7799,                0.00637,                0.00637,                0.00637
                     58,                0.75708,                 1.0581,                 1.2627,                0.51523,                0.60739,                0.61246,                0.41529,                 1.2433,                 1.3642,                  1.921,               0.006304,               0.006304,               0.006304
                     59,                0.74386,                 1.0444,                 1.2546,                0.47198,                0.74052,                0.62297,                0.43506,                 1.2072,                 1.1572,                 1.8628,               0.006238,               0.006238,               0.006238
                     60,                0.75353,                 1.0534,                 1.2578,                0.48487,                0.70655,                0.61801,                0.43164,                 1.2127,                 1.1164,                 1.8929,               0.006172,               0.006172,               0.006172
                     61,                0.74657,                 1.0405,                 1.2528,                0.53419,                0.64831,                0.62048,                0.43342,                 1.1935,                  1.197,                 1.8377,               0.006106,               0.006106,               0.006106
                     62,                0.73575,                 1.0284,                 1.2477,                0.52685,                0.65389,                 0.6062,                0.42464,                 1.1949,                  1.167,                 1.8663,                0.00604,                0.00604,                0.00604
                     63,                0.74125,                 1.0219,                 1.2491,                0.54787,                0.69305,                0.62854,                0.44677,                 1.1652,                 1.2074,                 1.7578,               0.005974,               0.005974,               0.005974
                     64,                 0.7356,                 1.0184,                 1.2412,                0.57078,                0.63711,                0.62443,                0.43372,                 1.2243,                 1.4124,                 1.8468,               0.005908,               0.005908,               0.005908
                     65,                0.73192,                 1.0186,                 1.2449,                0.53343,                0.70672,                0.61901,                0.43628,                 1.2167,                 1.2347,                   1.84,               0.005842,               0.005842,               0.005842
                     66,                0.73548,                  1.014,                 1.2485,                0.56227,                0.68403,                0.61799,                0.43001,                 1.1568,                 1.0576,                 1.7481,               0.005776,               0.005776,               0.005776
                     67,                0.72919,                 1.0035,                 1.2412,                0.61262,                0.65336,                0.66887,                 0.4629,                 1.1822,                 1.0531,                 1.8211,                0.00571,                0.00571,                0.00571
                     68,                0.73292,                 1.0098,                 1.2409,                0.54432,                0.68721,                0.60784,                0.42277,                 1.1953,                 1.4733,                 1.8112,               0.005644,               0.005644,               0.005644
                     69,                0.72354,                0.99493,                  1.239,                0.56973,                0.65749,                0.62104,                0.43272,                 1.1458,                 1.3679,                 1.7408,               0.005578,               0.005578,               0.005578
                     70,                0.72668,                0.99597,                  1.244,                   0.52,                0.67282,                0.60404,                0.42097,                 1.1809,                  1.315,                 1.8278,               0.005512,               0.005512,               0.005512
                     71,                0.71696,                0.99015,                 1.2266,                0.56088,                0.70093,                0.65539,                0.44895,                 1.2354,                 1.0655,                  1.875,               0.005446,               0.005446,               0.005446
                     72,                0.71879,                0.99198,                 1.2341,                0.57513,                0.67034,                0.64806,                 0.4491,                 1.1999,                 1.1603,                 1.8532,                0.00538,                0.00538,                0.00538
                     73,                0.71265,                0.97028,                 1.2255,                 0.5592,                 0.6804,                0.64219,                0.44597,                 1.1858,                 1.2774,                 1.8307,               0.005314,               0.005314,               0.005314
                     74,                0.71824,                   0.97,                 1.2274,                0.56478,                0.69894,                0.66654,                0.46354,                 1.2043,                 1.0427,                 1.8137,               0.005248,               0.005248,               0.005248
                     75,                0.71103,                0.95613,                  1.226,                0.56899,                0.68206,                0.62286,                0.43952,                 1.1752,                 1.4914,                 1.7849,               0.005182,               0.005182,               0.005182
                     76,                0.71352,                0.96638,                 1.2216,                0.63153,                0.66383,                0.67361,                0.47364,                 1.1492,                 1.0578,                 1.7832,               0.005116,               0.005116,               0.005116
                     77,                0.71007,                0.95756,                 1.2214,                0.57208,                0.71337,                0.67279,                0.47219,                 1.1554,                 1.0531,                 1.7678,                0.00505,                0.00505,                0.00505
                     78,                0.70683,                0.95245,                 1.2185,                0.61389,                0.67313,                0.65303,                0.45282,                 1.1923,                 1.1878,                 1.7844,               0.004984,               0.004984,               0.004984
                     79,                0.70013,                0.94183,                 1.2158,                0.60294,                0.65924,                0.64779,                0.45479,                 1.1973,                 1.3519,                 1.8519,               0.004918,               0.004918,               0.004918
                     80,                0.70545,                0.94133,                 1.2241,                0.60692,                0.69061,                0.66225,                0.46549,                 1.1923,                 1.0756,                 1.8279,               0.004852,               0.004852,               0.004852
                     81,                0.69314,                0.94685,                 1.2132,                  0.563,                0.67757,                0.63743,                0.43888,                 1.2184,                 1.3119,                 1.8973,               0.004786,               0.004786,               0.004786
                     82,                0.69875,                0.92856,                 1.2102,                0.59221,                0.69012,                0.66312,                0.46153,                 1.1832,                 1.0394,                 1.8003,                0.00472,                0.00472,                0.00472
                     83,                0.69983,                0.93541,                 1.2091,                0.60068,                0.67715,                 0.6541,                0.45998,                 1.1458,                 1.1374,                 1.7514,               0.004654,               0.004654,               0.004654
                     84,                0.69485,                 0.9307,                 1.2061,                 0.6111,                0.68676,                0.67815,                0.46798,                 1.1975,                  1.011,                 1.8348,               0.004588,               0.004588,               0.004588
                     85,                0.68981,                0.92152,                 1.2037,                0.58834,                0.69333,                0.66226,                0.45043,                 1.1993,                 1.1164,                 1.7888,               0.004522,               0.004522,               0.004522
                     86,                0.68881,                0.91344,                  1.203,                0.59016,                0.72742,                0.68645,                  0.482,                  1.141,                 1.0115,                 1.7815,               0.004456,               0.004456,               0.004456
                     87,                0.68457,                0.90687,                 1.2039,                0.61356,                0.71549,                0.69116,                0.48859,                 1.1414,                  1.045,                 1.8083,                0.00439,                0.00439,                0.00439
                     88,                0.68682,                 0.9077,                 1.2045,                0.57251,                0.72982,                0.64798,                0.44687,                 1.1916,                 1.0732,                 1.8188,               0.004324,               0.004324,               0.004324
                     89,                0.68152,                0.90948,                  1.193,                0.60127,                0.71119,                 0.6836,                0.47237,                 1.1179,                 1.0227,                 1.7162,               0.004258,               0.004258,               0.004258
                     90,                0.68572,                0.90314,                 1.1968,                0.60353,                0.70199,                0.66002,                0.46726,                   1.17,                 1.1415,                 1.8294,               0.004192,               0.004192,               0.004192
                     91,                0.68206,                0.90425,                 1.1991,                 0.6224,                0.68803,                0.65013,                0.46019,                 1.1814,                   1.13,                 1.8329,               0.004126,               0.004126,               0.004126
                     92,                 0.6771,                0.88992,                 1.1963,                0.61647,                0.75039,                0.69297,                 0.4988,                 1.1157,                 1.0306,                   1.78,                0.00406,                0.00406,                0.00406
                     93,                0.67563,                0.87963,                 1.2007,                0.59127,                0.70554,                0.66374,                 0.4693,                 1.1475,                 1.1189,                 1.7399,               0.003994,               0.003994,               0.003994
                     94,                0.67235,                0.88438,                 1.1958,                 0.5892,                0.72245,                0.65703,                0.46189,                 1.1896,                 1.0287,                 1.8017,               0.003928,               0.003928,               0.003928
                     95,                0.67466,                0.87682,                 1.1885,                0.61762,                0.69901,                0.66599,                0.47062,                 1.1548,                 1.0249,                 1.7917,               0.003862,               0.003862,               0.003862
                     96,                0.67059,                0.87523,                 1.1923,                0.60422,                0.71663,                 0.6649,                0.46268,                 1.1343,                  1.292,                 1.7975,               0.003796,               0.003796,               0.003796
                     97,                0.66489,                0.86702,                 1.1827,                0.60348,                0.73325,                0.68665,                0.48281,                 1.1824,                 1.1077,                 1.8623,                0.00373,                0.00373,                0.00373
                     98,                  0.672,                0.87406,                 1.1859,                0.61544,                0.71057,                 0.6746,                0.47221,                 1.1481,                 1.0937,                 1.8107,               0.003664,               0.003664,               0.003664
                     99,                0.67186,                0.87147,                 1.1823,                 0.5854,                0.72184,                0.67087,                0.47303,                 1.1572,                 1.1015,                  1.806,               0.003598,               0.003598,               0.003598
                    100,                 0.6609,                0.84894,                 1.1764,                0.62119,                0.68018,                 0.6689,                0.46824,                 1.1522,                 1.0163,                 1.7866,               0.003532,               0.003532,               0.003532
                    101,                0.67028,                0.85535,                 1.1838,                0.62978,                0.71185,                0.68437,                0.48839,                 1.1131,                  1.044,                  1.741,               0.003466,               0.003466,               0.003466
                    102,                0.66588,                 0.8568,                 1.1796,                0.62919,                0.72177,                0.67948,                0.48099,                 1.1338,                 1.0405,                 1.7929,                 0.0034,                 0.0034,                 0.0034
                    103,                0.65599,                 0.8405,                 1.1746,                0.65374,                0.67404,                0.69097,                0.48811,                 1.1901,                0.97783,                 1.8948,               0.003334,               0.003334,               0.003334
                    104,                0.65921,                0.85503,                 1.1789,                0.64097,                0.71458,                0.68573,                0.48508,                  1.127,                 0.9667,                  1.759,               0.003268,               0.003268,               0.003268
                    105,                0.65908,                 0.8439,                 1.1757,                0.64251,                0.71628,                0.71465,                 0.5061,                 1.1453,                0.96739,                 1.7628,               0.003202,               0.003202,               0.003202
                    106,                0.65528,                0.83614,                 1.1734,                0.59216,                0.74748,                0.68362,                0.47784,                  1.179,                 1.0604,                 1.9051,               0.003136,               0.003136,               0.003136
                    107,                0.65952,                0.84235,                 1.1746,                0.60621,                0.74726,                 0.6885,                 0.4815,                 1.1607,                 1.0254,                 1.8046,                0.00307,                0.00307,                0.00307
                    108,                0.64803,                0.83257,                 1.1681,                0.62539,                0.72743,                0.69247,                0.49008,                 1.1681,                 1.1206,                 1.8642,               0.003004,               0.003004,               0.003004
                    109,                0.64768,                 0.8326,                 1.1663,                0.67263,                0.68442,                0.70172,                0.49572,                 1.1784,                 0.9694,                 1.8545,               0.002938,               0.002938,               0.002938
                    110,                0.64278,                0.82715,                 1.1672,                0.61905,                0.75111,                0.69309,                0.49352,                 1.1139,                 0.9567,                 1.7713,               0.002872,               0.002872,               0.002872
                    111,                0.65271,                0.83142,                 1.1706,                  0.633,                0.72367,                0.69112,                0.49528,                 1.1025,                  1.011,                 1.7791,               0.002806,               0.002806,               0.002806
                    112,                0.65243,                0.82311,                 1.1734,                0.62562,                0.77001,                 0.7049,                0.50723,                 1.1127,                 1.0386,                 1.7899,                0.00274,                0.00274,                0.00274
                    113,                0.64518,                0.81134,                 1.1651,                0.64933,                0.71986,                0.68756,                0.48537,                 1.1705,                 1.0821,                 1.8975,               0.002674,               0.002674,               0.002674
                    114,                0.64063,                0.81092,                 1.1628,                0.64718,                0.72921,                0.68985,                0.49291,                 1.1592,                 1.0098,                 1.8689,               0.002608,               0.002608,               0.002608
                    115,                 0.6396,                0.81431,                 1.1644,                 0.6476,                0.75401,                0.71084,                0.50894,                 1.1225,                0.91238,                 1.7637,               0.002542,               0.002542,               0.002542
                    116,                0.64098,                0.80886,                 1.1608,                0.62723,                 0.7703,                0.70329,                 0.5028,                 1.1212,                0.96343,                 1.7894,               0.002476,               0.002476,               0.002476
                    117,                0.62906,                0.80509,                 1.1538,                0.65049,                 0.7204,                0.70236,                0.50541,                 1.1061,                0.94268,                 1.7871,                0.00241,                0.00241,                0.00241
                    118,                0.63257,                0.79636,                 1.1532,                0.66436,                0.74145,                0.71662,                0.51881,                 1.0958,                0.99517,                 1.7527,               0.002344,               0.002344,               0.002344
                    119,                 0.6324,                0.79889,                 1.1595,                0.64636,                 0.7542,                0.72525,                0.52127,                 1.1017,                0.96382,                 1.7603,               0.002278,               0.002278,               0.002278
                    120,                0.62853,                0.78733,                 1.1529,                0.65269,                0.71121,                0.70849,                0.50868,                 1.1211,                0.98695,                 1.7776,               0.002212,               0.002212,               0.002212
                    121,                0.62158,                0.78605,                 1.1474,                0.65741,                0.71197,                0.69599,                0.50335,                 1.1394,                 1.0502,                 1.8264,               0.002146,               0.002146,               0.002146
                    122,                0.63392,                0.79321,                 1.1544,                0.64681,                0.72737,                0.71785,                0.51778,                  1.115,                0.93666,                 1.7661,                0.00208,                0.00208,                0.00208
                    123,                0.62806,                0.78516,                 1.1481,                0.68082,                0.71055,                0.72303,                0.52613,                 1.0936,                0.92423,                 1.7487,               0.002014,               0.002014,               0.002014
                    124,                0.62555,                0.77697,                 1.1426,                0.63782,                0.76688,                0.72757,                0.52604,                 1.0692,                0.91538,                  1.683,               0.001948,               0.001948,               0.001948
                    125,                0.62165,                0.77439,                 1.1398,                0.64649,                0.73621,                0.71273,                0.51466,                 1.1112,                 1.0068,                 1.7942,               0.001882,               0.001882,               0.001882
                    126,                0.62282,                0.77165,                 1.1421,                0.65837,                 0.7584,                 0.7251,                0.52367,                  1.077,                0.91455,                 1.7039,               0.001816,               0.001816,               0.001816
                    127,                0.61483,                0.76904,                 1.1408,                 0.6473,                0.75503,                0.71967,                0.52054,                 1.1301,                 1.0156,                 1.8152,                0.00175,                0.00175,                0.00175
                    128,                0.60952,                0.76508,                 1.1338,                0.66202,                0.72666,                0.70745,                0.50875,                 1.1165,                0.97364,                 1.7855,               0.001684,               0.001684,               0.001684
                    129,                0.62509,                0.77709,                 1.1457,                0.67433,                0.72165,                0.72026,                0.51971,                 1.1052,                0.93565,                 1.7515,               0.001618,               0.001618,               0.001618
                    130,                0.61332,                0.75581,                 1.1398,                0.67272,                0.72416,                0.71758,                0.52109,                 1.0978,                 0.9397,                 1.7401,               0.001552,               0.001552,               0.001552
                    131,                 0.6134,                0.75909,                  1.135,                0.67708,                0.72183,                0.72038,                0.52018,                  1.126,                 0.9103,                 1.8049,               0.001486,               0.001486,               0.001486
                    132,                0.60869,                 0.7453,                 1.1374,                0.66714,                0.75685,                0.72421,                0.52973,                 1.0802,                0.88806,                 1.7386,                0.00142,                0.00142,                0.00142
                    133,                0.60785,                0.75305,                 1.1357,                0.67678,                0.74459,                0.72372,                0.52324,                 1.1005,                0.97525,                 1.7495,               0.001354,               0.001354,               0.001354
                    134,                0.60884,                0.74626,                 1.1376,                 0.6546,                0.73998,                0.71334,                0.51581,                 1.1121,                 1.0518,                 1.7721,               0.001288,               0.001288,               0.001288
                    135,                0.61164,                0.74325,                 1.1323,                0.64021,                 0.7689,                0.70604,                0.51282,                 1.0954,                 1.0022,                 1.8043,               0.001222,               0.001222,               0.001222
                    136,                0.60798,                0.74907,                 1.1294,                0.68253,                0.72912,                0.71751,                0.52081,                 1.0946,                 1.0018,                 1.7663,               0.001156,               0.001156,               0.001156
                    137,                0.60717,                0.74046,                 1.1334,                0.69517,                0.70704,                0.72188,                0.52196,                 1.1095,                0.95739,                 1.8289,                0.00109,                0.00109,                0.00109
                    138,                 0.6032,                0.73469,                 1.1228,                0.70339,                0.71084,                0.73131,                0.52828,                 1.1031,                0.91627,                 1.7875,               0.001024,               0.001024,               0.001024
                    139,                0.60039,                0.73276,                 1.1285,                0.64415,                0.78325,                 0.7307,                0.53162,                 1.0847,                0.91958,                 1.7389,               0.000958,               0.000958,               0.000958
                    140,                0.59778,                0.73835,                 1.1285,                0.65251,                0.76014,                0.71178,                0.51925,                 1.0873,                0.97817,                 1.7671,               0.000892,               0.000892,               0.000892
                    141,                0.59766,                0.71804,                 1.1265,                0.69588,                0.73385,                 0.7261,                0.52952,                 1.0954,                0.93916,                 1.7593,               0.000826,               0.000826,               0.000826
                    142,                0.59378,                0.72336,                 1.1243,                0.68763,                0.72242,                0.72934,                0.53334,                 1.0982,                0.90606,                 1.7761,                0.00076,                0.00076,                0.00076
                    143,                0.58749,                0.71637,                 1.1211,                 0.6311,                0.76066,                0.71168,                0.51516,                 1.1129,                 0.9513,                 1.8161,               0.000694,               0.000694,               0.000694
                    144,                0.59943,                0.72339,                 1.1239,                0.67105,                0.75482,                0.72576,                0.52709,                 1.0999,                0.92443,                 1.7923,               0.000628,               0.000628,               0.000628
                    145,                0.58724,                0.71619,                 1.1189,                0.66145,                0.72598,                0.71957,                0.52376,                 1.0963,                  1.002,                 1.7851,               0.000562,               0.000562,               0.000562
                    146,                0.59655,                0.72734,                 1.1223,                0.65997,                 0.7616,                0.72547,                0.53078,                 1.0758,                0.96139,                 1.7487,               0.000496,               0.000496,               0.000496
                    147,                 0.5948,                0.71528,                   1.12,                0.68515,                0.73608,                0.72406,                0.52921,                 1.0796,                0.98513,                 1.7601,                0.00043,                0.00043,                0.00043
                    148,                0.58349,                0.71053,                 1.1162,                0.66652,                 0.7808,                0.73248,                0.53636,                 1.0885,                0.92492,                 1.7846,               0.000364,               0.000364,               0.000364
                    149,                0.58887,                0.71298,                 1.1222,                 0.6828,                0.74595,                0.72909,                0.53413,                 1.0835,                 0.9192,                 1.7767,               0.000298,               0.000298,               0.000298
                    150,                0.58566,                0.70398,                 1.1187,                0.67389,                0.74759,                0.73398,                0.53869,                 1.0911,                0.90665,                 1.7932,               0.000232,               0.000232,               0.000232
