                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.0647,                 1.6342,                 1.5605,                0.21739,                0.78065,                0.24958,                0.15741,                 1.5764,                 2.0789,                 2.2454,               0.009406,               0.009406,               0.009406
                     12,                 1.0383,                 1.5951,                 1.5338,                0.23834,                0.78847,                  0.277,                0.17378,                 1.4089,                 1.9512,                 2.1411,                0.00934,                0.00934,                0.00934
                     13,                 1.0119,                 1.5585,                 1.5091,                0.23501,                0.77809,                0.32821,                0.21164,                 1.3889,                 1.7459,                 2.0692,               0.009274,               0.009274,               0.009274
                     14,                 1.0054,                 1.5457,                 1.4932,                0.23948,                0.78111,                 0.2837,                0.18493,                 1.3776,                  1.865,                 2.1097,               0.009208,               0.009208,               0.009208
                     15,                0.98534,                  1.515,                 1.4815,                0.24883,                0.73835,                0.31709,                0.20275,                  1.361,                 1.8098,                 2.0605,               0.009142,               0.009142,               0.009142
                     16,                0.97152,                 1.4979,                 1.4705,                0.23208,                0.79237,                0.31204,                 0.2058,                 1.4475,                 1.8696,                 2.0073,               0.009076,               0.009076,               0.009076
                     17,                0.95958,                 1.4831,                 1.4548,                0.23939,                0.74682,                 0.3102,                0.21153,                 1.3189,                 2.1436,                 1.9962,                0.00901,                0.00901,                0.00901
                     18,                0.95225,                 1.4635,                 1.4403,                0.25117,                0.77817,                0.33911,                0.22063,                 1.4044,                 1.7424,                  2.085,               0.008944,               0.008944,               0.008944
                     19,                0.94564,                 1.4485,                  1.442,                0.25476,                0.75781,                0.35898,                0.23886,                 1.3229,                 1.7933,                 1.9895,               0.008878,               0.008878,               0.008878
                     20,                0.93356,                 1.4353,                 1.4213,                0.30273,                0.74227,                0.34293,                0.22507,                 1.4009,                 1.7889,                 2.0394,               0.008812,               0.008812,               0.008812
                     21,                0.92554,                 1.4189,                 1.4223,                0.31675,                0.73238,                0.38341,                0.24676,                 1.3623,                 1.5667,                 2.0105,               0.008746,               0.008746,               0.008746
                     22,                0.92317,                 1.4102,                 1.4209,                0.31873,                0.68029,                0.36803,                0.24586,                 1.2786,                 1.6664,                 1.9323,                0.00868,                0.00868,                0.00868
                     23,                0.90799,                 1.3915,                 1.4006,                0.27661,                0.77699,                 0.3583,                 0.2379,                 1.3174,                 1.7206,                 1.8979,               0.008614,               0.008614,               0.008614
                     24,                0.90966,                 1.3937,                  1.406,                0.30129,                0.69473,                0.39966,                0.26749,                 1.2905,                 1.5823,                 1.9048,               0.008548,               0.008548,               0.008548
                     25,                0.89751,                 1.3848,                 1.3895,                0.26175,                0.77136,                0.38424,                0.25466,                 1.3356,                 1.7174,                 1.9658,               0.008482,               0.008482,               0.008482
                     26,                0.89488,                 1.3686,                 1.3887,                0.29972,                0.70818,                0.38936,                 0.2591,                 1.2634,                 1.5825,                 1.8631,               0.008416,               0.008416,               0.008416
                     27,                0.89147,                 1.3576,                 1.3831,                0.34557,                0.71868,                0.42522,                0.28023,                 1.3335,                 1.5305,                 1.9908,                0.00835,                0.00835,                0.00835
                     28,                0.88406,                 1.3507,                 1.3804,                0.29123,                0.71132,                0.42243,                0.28743,                 1.2885,                 1.6257,                 1.9011,               0.008284,               0.008284,               0.008284
                     29,                 0.8919,                 1.3411,                 1.3824,                 0.3604,                0.71025,                0.42866,                0.28842,                    1.3,                 1.5267,                 1.9098,               0.008218,               0.008218,               0.008218
                     30,                0.87832,                 1.3333,                 1.3677,                0.36439,                 0.6957,                0.42935,                0.29382,                 1.2244,                  1.559,                 1.8548,               0.008152,               0.008152,               0.008152
                     31,                0.87125,                 1.3121,                 1.3595,                0.33855,                0.69235,                0.43137,                0.29079,                 1.2752,                 1.4893,                 1.8577,               0.008086,               0.008086,               0.008086
                     32,                0.88254,                 1.3143,                 1.3653,                0.36701,                 0.6489,                0.46311,                0.31407,                 1.2748,                 1.5489,                 1.8502,                0.00802,                0.00802,                0.00802
                     33,                0.86085,                  1.286,                   1.35,                0.37696,                0.61343,                0.44154,                0.30028,                 1.2933,                  1.544,                 1.8876,               0.007954,               0.007954,               0.007954
                     34,                0.86092,                 1.2778,                 1.3592,                 0.3645,                0.67767,                0.46471,                0.31712,                 1.2303,                 1.4014,                 1.8038,               0.007888,               0.007888,               0.007888
                     35,                0.85605,                 1.2662,                 1.3474,                0.41592,                0.66316,                0.51827,                0.34835,                 1.2676,                 1.3739,                 1.8941,               0.007822,               0.007822,               0.007822
                     36,                0.85419,                 1.2745,                 1.3473,                0.35819,                0.62939,                0.44452,                0.29819,                 1.2692,                 2.0124,                 1.9211,               0.007756,               0.007756,               0.007756
                     37,                0.84497,                 1.2551,                 1.3378,                0.39662,                0.60617,                0.49012,                0.33183,                 1.2574,                 1.4602,                 1.8665,                0.00769,                0.00769,                0.00769
                     38,                0.84368,                 1.2399,                 1.3409,                0.36146,                 0.6454,                0.47136,                0.32207,                 1.2562,                 1.5136,                 1.8296,               0.007624,               0.007624,               0.007624
                     39,                0.84305,                 1.2374,                 1.3389,                0.39557,                0.63449,                0.48378,                0.33105,                 1.2794,                 1.3989,                 1.8209,               0.007558,               0.007558,               0.007558
                     40,                0.83693,                 1.2276,                 1.3291,                0.44649,                0.63726,                0.53996,                0.36785,                 1.2168,                 1.4421,                  1.813,               0.007492,               0.007492,               0.007492
                     41,                0.83235,                 1.2142,                 1.3269,                0.46654,                 0.5991,                0.52779,                0.35958,                 1.2623,                 1.4699,                 1.8798,               0.007426,               0.007426,               0.007426
                     42,                0.82789,                 1.2098,                 1.3196,                0.45923,                0.63449,                0.53424,                0.35894,                 1.3186,                 1.3841,                 1.8562,                0.00736,                0.00736,                0.00736
                     43,                 0.8327,                 1.2121,                 1.3205,                  0.479,                0.61816,                 0.5581,                0.37749,                 1.1969,                 1.2945,                 1.7811,               0.007294,               0.007294,               0.007294
                     44,                0.82264,                  1.204,                 1.3113,                0.43634,                0.58077,                0.49151,                0.33577,                 1.2755,                 1.3513,                 1.8524,               0.007228,               0.007228,               0.007228
                     45,                0.81627,                 1.1978,                 1.3063,                0.46894,                0.66187,                  0.568,                0.38547,                 1.2099,                 1.2493,                 1.7775,               0.007162,               0.007162,               0.007162
                     46,                0.82969,                 1.1955,                 1.3218,                0.43751,                0.63972,                0.54528,                0.36789,                 1.2722,                 1.3082,                 1.8788,               0.007096,               0.007096,               0.007096
                     47,                0.81478,                 1.1865,                 1.3078,                0.45064,                0.63098,                0.52623,                0.35253,                 1.2709,                 1.5468,                 1.8917,                0.00703,                0.00703,                0.00703
                     48,                0.81524,                 1.1694,                 1.3018,                 0.4274,                0.66067,                0.55469,                0.37633,                 1.2718,                   1.37,                 1.8621,               0.006964,               0.006964,               0.006964
                     49,                0.81155,                 1.1634,                 1.2997,                0.47204,                0.62573,                0.54499,                0.37089,                 1.2461,                 1.2993,                 1.8119,               0.006898,               0.006898,               0.006898
                     50,                0.81605,                 1.1763,                 1.3082,                0.48733,                0.65454,                0.56226,                0.38165,                 1.2383,                 1.3268,                 1.8738,               0.006832,               0.006832,               0.006832
                     51,                0.80691,                 1.1559,                 1.2942,                0.45381,                0.64926,                 0.5711,                0.38995,                 1.2255,                 1.2912,                 1.8129,               0.006766,               0.006766,               0.006766
                     52,                0.80789,                 1.1496,                  1.297,                0.46147,                0.58854,                0.55371,                0.38487,                 1.2492,                 1.3747,                 1.8639,                 0.0067,                 0.0067,                 0.0067
                     53,                0.79254,                 1.1468,                 1.2854,                0.48469,                0.62792,                0.54547,                0.36541,                 1.2863,                 1.3381,                 1.9007,               0.006634,               0.006634,               0.006634
                     54,                0.80465,                 1.1352,                 1.2889,                0.41242,                0.65621,                0.51488,                0.35212,                 1.2841,                 1.8317,                 1.9315,               0.006568,               0.006568,               0.006568
                     55,                0.80377,                 1.1367,                 1.2913,                0.48909,                0.66782,                0.58789,                0.39459,                 1.2426,                 1.1834,                 1.8376,               0.006502,               0.006502,               0.006502
                     56,                0.80007,                 1.1334,                 1.2835,                0.49028,                0.64894,                0.56385,                0.38334,                 1.2356,                 1.3142,                 1.8208,               0.006436,               0.006436,               0.006436
                     57,                0.78973,                  1.126,                 1.2811,                0.46191,                0.71588,                0.59429,                0.39899,                 1.2412,                 1.3264,                 1.8332,                0.00637,                0.00637,                0.00637
                     58,                0.79432,                 1.1217,                 1.2807,                0.44271,                0.70307,                0.58257,                0.39485,                 1.2104,                 1.2068,                 1.7399,               0.006304,               0.006304,               0.006304
                     59,                0.78595,                 1.1111,                 1.2756,                 0.4693,                0.66728,                0.59171,                0.40527,                 1.2786,                 1.2616,                 1.7956,               0.006238,               0.006238,               0.006238
                     60,                 0.7946,                 1.1156,                 1.2818,                0.52214,                0.60298,                0.57403,                0.39216,                 1.2717,                 1.1986,                 1.8584,               0.006172,               0.006172,               0.006172
                     61,                 0.7883,                 1.1035,                 1.2734,                 0.5133,                0.66168,                0.61601,                0.42394,                 1.1985,                 1.1609,                 1.7758,               0.006106,               0.006106,               0.006106
                     62,                0.77515,                 1.0896,                 1.2684,                0.47673,                0.69062,                0.59269,                0.40483,                 1.2084,                 1.2852,                 1.8412,                0.00604,                0.00604,                0.00604
                     63,                0.78272,                 1.0983,                  1.273,                0.52258,                0.64693,                0.60601,                 0.4164,                 1.2144,                 1.1958,                 1.7828,               0.005974,               0.005974,               0.005974
                     64,                0.77648,                 1.0839,                 1.2652,                0.52912,                0.64912,                0.61221,                0.42209,                 1.1978,                 1.2201,                 1.7967,               0.005908,               0.005908,               0.005908
                     65,                0.77448,                 1.0812,                  1.266,                0.49124,                0.68798,                 0.5858,                0.40571,                 1.2202,                 1.2002,                 1.8099,               0.005842,               0.005842,               0.005842
                     66,                0.77557,                 1.0834,                 1.2674,                0.50781,                0.67091,                0.59192,                0.40848,                 1.1811,                 1.4472,                 1.7198,               0.005776,               0.005776,               0.005776
                     67,                0.77152,                 1.0765,                 1.2589,                0.53857,                0.65737,                0.63356,                0.42885,                 1.2127,                 1.1317,                 1.7767,                0.00571,                0.00571,                0.00571
                     68,                0.77685,                 1.0772,                 1.2592,                0.49568,                0.63283,                0.58307,                0.40639,                 1.2342,                 1.2282,                 1.8472,               0.005644,               0.005644,               0.005644
                     69,                0.76655,                 1.0608,                 1.2593,                0.58097,                0.60369,                0.61235,                0.41896,                 1.2092,                 1.2236,                 1.7467,               0.005578,               0.005578,               0.005578
                     70,                0.77034,                 1.0664,                  1.265,                0.47573,                0.65046,                 0.5822,                0.41164,                 1.1775,                 1.2974,                 1.7217,               0.005512,               0.005512,               0.005512
                     71,                0.76124,                 1.0586,                 1.2512,                0.52477,                0.69612,                0.62447,                0.43092,                 1.1966,                 1.1074,                  1.746,               0.005446,               0.005446,               0.005446
                     72,                0.75975,                 1.0591,                 1.2488,                0.49226,                 0.6601,                0.61028,                0.42594,                 1.1524,                 1.2517,                 1.6973,                0.00538,                0.00538,                0.00538
                     73,                0.75507,                 1.0381,                 1.2449,                 0.5519,                0.67748,                0.65032,                0.44622,                 1.2287,                 1.1079,                 1.8085,               0.005314,               0.005314,               0.005314
                     74,                0.76369,                 1.0453,                 1.2514,                0.51731,                0.68976,                 0.6226,                 0.4145,                 1.2656,                 1.1164,                 1.8534,               0.005248,               0.005248,               0.005248
                     75,                0.75696,                 1.0287,                 1.2494,                0.56351,                0.67454,                0.64314,                0.44277,                 1.1625,                  1.253,                 1.7311,               0.005182,               0.005182,               0.005182
                     76,                0.75413,                 1.0384,                 1.2414,                0.51576,                0.71262,                0.63678,                0.44352,                 1.1933,                 1.1688,                 1.7558,               0.005116,               0.005116,               0.005116
                     77,                0.75499,                 1.0239,                 1.2421,                0.56565,                0.68236,                0.65788,                0.45042,                 1.2212,                 1.0854,                 1.8034,                0.00505,                0.00505,                0.00505
                     78,                 0.7498,                 1.0278,                 1.2418,                0.52495,                0.67511,                0.61466,                0.42595,                 1.2149,                 1.3722,                 1.8262,               0.004984,               0.004984,               0.004984
                     79,                0.74274,                 1.0131,                 1.2388,                0.51432,                0.72222,                0.64616,                0.43811,                 1.1776,                 1.1435,                 1.7444,               0.004918,               0.004918,               0.004918
                     80,                0.75015,                 1.0165,                 1.2426,                0.60032,                0.63685,                0.64004,                0.44474,                 1.1775,                  1.196,                 1.7685,               0.004852,               0.004852,               0.004852
                     81,                0.73767,                 1.0219,                 1.2323,                0.54561,                0.64776,                0.60911,                0.42152,                 1.1877,                  1.447,                 1.7506,               0.004786,               0.004786,               0.004786
                     82,                 0.7445,                  1.008,                 1.2319,                 0.5581,                 0.6814,                0.63125,                0.43246,                 1.2203,                 1.2577,                 1.7777,                0.00472,                0.00472,                0.00472
                     83,                0.74612,                 1.0087,                 1.2287,                0.52883,                0.68363,                0.62591,                0.43033,                  1.249,                 1.2107,                 1.8824,               0.004654,               0.004654,               0.004654
                     84,                 0.7399,                 1.0132,                 1.2268,                0.53956,                0.71434,                0.66179,                0.45806,                 1.1997,                 1.0982,                 1.7873,               0.004588,               0.004588,               0.004588
                     85,                0.73579,                 0.9986,                  1.224,                0.58335,                0.66494,                0.65146,                0.44421,                 1.2041,                 1.1327,                 1.7588,               0.004522,               0.004522,               0.004522
                     86,                0.73316,                0.98657,                 1.2259,                0.57353,                0.66173,                0.64577,                0.44905,                  1.217,                 1.2024,                 1.8027,               0.004456,               0.004456,               0.004456
                     87,                0.72844,                 0.9763,                 1.2234,                0.55835,                0.67316,                0.64905,                0.45362,                 1.1753,                 1.0996,                 1.7308,                0.00439,                0.00439,                0.00439
                     88,                0.73446,                0.98973,                 1.2269,                0.58964,                0.64679,                0.63944,                0.44192,                 1.2228,                 1.2055,                  1.793,               0.004324,               0.004324,               0.004324
                     89,                 0.7294,                0.98533,                 1.2182,                0.64298,                0.65669,                0.67378,                0.46994,                 1.1985,                 1.1333,                 1.7666,               0.004258,               0.004258,               0.004258
                     90,                0.73674,                0.98725,                 1.2189,                0.59125,                0.65281,                0.65374,                 0.4577,                  1.201,                 1.1446,                 1.7695,               0.004192,               0.004192,               0.004192
                     91,                0.72767,                0.97761,                 1.2162,                0.57765,                0.67242,                0.64961,                0.46011,                 1.1632,                 1.1007,                 1.7257,               0.004126,               0.004126,               0.004126
                     92,                0.72449,                0.97123,                 1.2188,                0.54022,                0.70645,                0.64354,                0.45498,                 1.1754,                 1.2725,                 1.7381,                0.00406,                0.00406,                0.00406
                     93,                0.72252,                0.96209,                 1.2177,                 0.5801,                0.65618,                0.66603,                0.46626,                 1.1808,                 1.0715,                 1.7451,               0.003994,               0.003994,               0.003994
                     94,                0.72359,                 0.9673,                 1.2164,                0.56621,                0.69835,                0.65445,                  0.455,                 1.2212,                 1.1305,                 1.7633,               0.003928,               0.003928,               0.003928
                     95,                0.72244,                0.95285,                 1.2086,                0.57241,                0.68844,                 0.6461,                0.45108,                 1.2045,                 1.1233,                 1.7805,               0.003862,               0.003862,               0.003862
                     96,                0.71567,                0.95743,                 1.2107,                0.59584,                0.65422,                0.67559,                0.46091,                 1.2168,                 1.1254,                 1.7811,               0.003796,               0.003796,               0.003796
                     97,                0.71289,                0.94967,                 1.2021,                0.59214,                0.69691,                0.67282,                0.46868,                 1.2028,                 1.1459,                 1.7811,                0.00373,                0.00373,                0.00373
                     98,                0.71979,                0.95618,                 1.2079,                0.55223,                0.72222,                 0.6567,                0.45394,                 1.1882,                 1.1003,                 1.7524,               0.003664,               0.003664,               0.003664
                     99,                0.71673,                0.95011,                 1.2021,                0.60049,                0.67945,                0.67865,                0.47537,                 1.1937,                 1.0363,                 1.7923,               0.003598,               0.003598,               0.003598
                    100,                0.70765,                 0.9308,                 1.1977,                0.63233,                0.67267,                0.66905,                0.46823,                  1.185,                 1.0389,                 1.7749,               0.003532,               0.003532,               0.003532
                    101,                0.71862,                0.94165,                 1.2097,                0.57378,                0.70603,                0.65687,                0.46405,                 1.1914,                 1.2454,                 1.7317,               0.003466,               0.003466,               0.003466
                    102,                0.71317,                0.93576,                 1.2015,                0.62742,                0.68277,                 0.6844,                 0.4736,                 1.1863,                 1.0199,                 1.7498,                 0.0034,                 0.0034,                 0.0034
                    103,                0.70822,                0.92767,                 1.1988,                0.58114,                0.68319,                0.67186,                0.46919,                 1.1818,                 1.1385,                 1.7488,               0.003334,               0.003334,               0.003334
                    104,                0.70852,                0.93395,                 1.2015,                0.57969,                 0.6915,                0.66734,                0.46733,                   1.21,                  1.243,                 1.7538,               0.003268,               0.003268,               0.003268
                    105,                0.70883,                0.92588,                 1.1959,                0.58333,                  0.733,                0.68093,                0.47153,                 1.1887,                 1.1165,                 1.7864,               0.003202,               0.003202,               0.003202
                    106,                0.70661,                0.92233,                 1.1952,                0.59934,                0.67928,                0.66887,                0.46384,                 1.1812,                 1.1633,                 1.7866,               0.003136,               0.003136,               0.003136
                    107,                0.70761,                0.92386,                 1.1955,                0.58589,                0.70454,                0.67428,                0.47424,                  1.178,                 1.2064,                 1.7647,                0.00307,                0.00307,                0.00307
                    108,                0.69793,                0.91589,                 1.1895,                0.60693,                0.70998,                0.68162,                0.47365,                 1.1732,                 1.2469,                 1.7755,               0.003004,               0.003004,               0.003004
                    109,                0.69476,                0.91427,                 1.1875,                0.61881,                0.70876,                0.69651,                0.49162,                 1.1615,                 1.0264,                 1.7335,               0.002938,               0.002938,               0.002938
                    110,                0.69198,                0.90768,                 1.1896,                0.59242,                0.70943,                0.67663,                0.47989,                 1.1601,                 1.1579,                 1.7619,               0.002872,               0.002872,               0.002872
                    111,                0.70634,                0.91167,                 1.1897,                0.62737,                0.69116,                0.69667,                0.48578,                 1.1594,                 1.1316,                 1.7376,               0.002806,               0.002806,               0.002806
                    112,                0.70435,                0.90906,                 1.1975,                0.60034,                0.68108,                0.67038,                0.47334,                 1.1901,                 1.2742,                 1.7589,                0.00274,                0.00274,                0.00274
                    113,                0.69197,                0.89645,                 1.1834,                0.60241,                0.70987,                0.68437,                0.47899,                 1.1813,                 1.2203,                 1.7618,               0.002674,               0.002674,               0.002674
                    114,                0.69096,                0.89118,                 1.1848,                0.65456,                0.68078,                0.70339,                0.49392,                 1.1825,                 1.0293,                 1.7841,               0.002608,               0.002608,               0.002608
                    115,                0.69132,                0.89415,                 1.1845,                0.62698,                0.69919,                0.69024,                0.48515,                 1.1776,                 1.1224,                 1.7779,               0.002542,               0.002542,               0.002542
                    116,                 0.6917,                0.89519,                 1.1831,                0.61944,                0.71279,                0.69116,                0.49268,                 1.1378,                 1.0563,                 1.7307,               0.002476,               0.002476,               0.002476
                    117,                0.68172,                0.88796,                 1.1762,                0.61532,                0.68934,                0.66906,                0.46483,                 1.1934,                 1.2069,                  1.794,                0.00241,                0.00241,                0.00241
                    118,                 0.6851,                0.87981,                 1.1752,                 0.6159,                0.67432,                0.66641,                0.47232,                 1.1486,                 1.0526,                  1.736,               0.002344,               0.002344,               0.002344
                    119,                0.68472,                0.88229,                 1.1839,                0.65572,                0.69614,                0.69641,                0.49167,                 1.1582,                 1.0817,                 1.7288,               0.002278,               0.002278,               0.002278
                    120,                0.67868,                0.87061,                 1.1743,                0.63723,                0.70972,                0.67841,                0.48032,                 1.1438,                 1.1545,                  1.687,               0.002212,               0.002212,               0.002212
                    121,                0.67528,                0.87543,                 1.1727,                0.61266,                 0.7472,                0.69449,                 0.4898,                 1.1505,                 1.0476,                 1.7196,               0.002146,               0.002146,               0.002146
                    122,                0.68533,                0.87386,                 1.1778,                0.64805,                0.71139,                0.70265,                0.50337,                 1.1336,                 1.1131,                 1.7164,                0.00208,                0.00208,                0.00208
                    123,                 0.6815,                 0.8634,                 1.1731,                0.61562,                0.74167,                0.70588,                0.50588,                 1.1293,                 1.0198,                 1.7113,               0.002014,               0.002014,               0.002014
                    124,                0.68025,                0.85773,                  1.169,                0.67257,                0.71307,                0.72211,                0.51665,                 1.1247,                0.96966,                 1.6782,               0.001948,               0.001948,               0.001948
                    125,                0.67702,                0.85933,                 1.1694,                0.64209,                0.70441,                0.70036,                0.50158,                 1.1662,                 1.0417,                 1.7629,               0.001882,               0.001882,               0.001882
                    126,                0.67803,                0.85949,                   1.17,                0.64377,                0.70576,                0.71593,                0.50521,                 1.1666,                 1.0194,                 1.7386,               0.001816,               0.001816,               0.001816
                    127,                0.67106,                0.85474,                 1.1671,                0.66405,                0.67796,                0.69457,                0.49298,                  1.156,                 1.0646,                 1.7915,                0.00175,                0.00175,                0.00175
                    128,                0.66199,                0.84582,                 1.1611,                0.63083,                 0.7312,                0.71202,                0.50765,                 1.1424,                 1.0125,                 1.7017,               0.001684,               0.001684,               0.001684
                    129,                0.67426,                0.85388,                 1.1687,                0.62578,                0.74966,                0.70587,                 0.5059,                 1.1352,                 1.0347,                 1.6944,               0.001618,               0.001618,               0.001618
                    130,                0.67031,                0.84252,                 1.1638,                0.67794,                 0.6909,                0.70644,                0.50508,                 1.1232,                0.99941,                 1.6711,               0.001552,               0.001552,               0.001552
                    131,                0.66953,                0.84728,                 1.1612,                0.60267,                0.75134,                0.70813,                0.50695,                  1.142,                 1.0212,                 1.7172,               0.001486,               0.001486,               0.001486
                    132,                0.65962,                0.82761,                 1.1608,                0.66268,                0.71122,                 0.7099,                0.50924,                 1.1522,                0.98922,                 1.7583,                0.00142,                0.00142,                0.00142
                    133,                 0.6659,                 0.8371,                 1.1631,                0.69505,                0.69692,                0.72212,                0.51075,                 1.1584,                0.97843,                  1.727,               0.001354,               0.001354,               0.001354
                    134,                0.66649,                0.83571,                  1.166,                0.64154,                0.73076,                0.71191,                0.50498,                  1.162,                0.97149,                 1.7722,               0.001288,               0.001288,               0.001288
                    135,                0.67138,                0.82818,                 1.1601,                0.67259,                  0.696,                0.71428,                0.51333,                  1.149,                0.96494,                 1.7686,               0.001222,               0.001222,               0.001222
                    136,                0.66366,                0.83895,                 1.1559,                0.63499,                0.73001,                0.70179,                0.50075,                 1.1345,                 1.0344,                 1.7108,               0.001156,               0.001156,               0.001156
                    137,                0.66259,                0.82725,                 1.1603,                0.66613,                0.72515,                0.70505,                0.50383,                   1.13,                  1.071,                  1.712,                0.00109,                0.00109,                0.00109
                    138,                0.65834,                 0.8206,                 1.1502,                0.64875,                0.71641,                0.70295,                0.50293,                 1.1411,                 1.0827,                 1.6914,               0.001024,               0.001024,               0.001024
                    139,                0.65372,                0.82272,                  1.155,                0.69196,                0.68199,                0.71728,                0.51123,                 1.1355,                 1.0381,                 1.6925,               0.000958,               0.000958,               0.000958
                    140,                0.65139,                0.82103,                 1.1547,                0.66804,                0.71955,                0.71863,                0.51336,                 1.1396,                0.96792,                 1.6925,               0.000892,               0.000892,               0.000892
                    141,                 0.6544,                0.80986,                 1.1543,                0.64718,                0.75075,                0.71772,                0.50967,                  1.122,                0.98081,                 1.6705,               0.000826,               0.000826,               0.000826
                    142,                0.64843,                 0.8081,                 1.1514,                0.65515,                0.72712,                0.71145,                0.50312,                 1.1399,                 1.0103,                 1.7083,                0.00076,                0.00076,                0.00076
                    143,                0.64153,                0.80059,                 1.1467,                0.62909,                0.73626,                0.70806,                0.50226,                 1.1482,                 1.0506,                 1.7353,               0.000694,               0.000694,               0.000694
                    144,                0.65569,                0.81524,                 1.1487,                0.62986,                0.75032,                0.71733,                0.51367,                 1.1321,                 1.0197,                 1.7077,               0.000628,               0.000628,               0.000628
                    145,                0.64313,                0.80152,                 1.1448,                0.66437,                0.69791,                 0.7094,                0.50855,                 1.1182,                 1.0632,                 1.6897,               0.000562,               0.000562,               0.000562
                    146,                  0.655,                0.81229,                 1.1516,                0.67026,                0.71313,                0.71612,                0.51678,                 1.1078,                 1.0302,                 1.6676,               0.000496,               0.000496,               0.000496
                    147,                0.65071,                0.79702,                 1.1469,                0.65661,                0.73013,                0.71177,                0.50971,                 1.1357,                 1.0426,                 1.7051,                0.00043,                0.00043,                0.00043
                    148,                0.64334,                0.79855,                 1.1458,                0.66819,                0.72297,                0.72248,                0.51788,                 1.1286,                0.99431,                 1.6945,               0.000364,               0.000364,               0.000364
                    149,                 0.6489,                0.79706,                 1.1496,                0.63951,                0.74169,                0.71823,                0.51567,                 1.1195,                 1.0032,                 1.6972,               0.000298,               0.000298,               0.000298
                    150,                0.64499,                0.79364,                 1.1458,                  0.662,                0.71037,                0.71392,                0.50866,                 1.1442,                 1.0154,                 1.7295,               0.000232,               0.000232,               0.000232
