                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                0.77654,                 1.1035,                 1.2706,                 0.5042,                0.62269,                0.57833,                0.40254,                 1.1897,                 1.3512,                 1.7704,               0.005776,               0.005776,               0.005776
                     67,                 0.7717,                  1.094,                 1.2642,                0.49932,                 0.6638,                0.60043,                0.41983,                 1.1741,                 1.2533,                 1.7423,                0.00571,                0.00571,                0.00571
                     68,                0.77807,                 1.0953,                 1.2661,                0.49823,                0.63386,                0.56808,                0.39765,                  1.227,                 1.4604,                 1.8414,               0.005644,               0.005644,               0.005644
                     69,                0.76626,                 1.0842,                 1.2617,                0.55408,                0.60844,                0.59816,                0.42096,                 1.1787,                 1.2056,                 1.7497,               0.005578,               0.005578,               0.005578
                     70,                0.77052,                 1.0844,                 1.2658,                0.52633,                0.63931,                0.59918,                0.41932,                 1.1744,                 1.3123,                 1.7525,               0.005512,               0.005512,               0.005512
                     71,                 0.7604,                 1.0802,                 1.2528,                0.55763,                0.64281,                0.60562,                 0.4199,                 1.1873,                  1.193,                 1.7626,               0.005446,               0.005446,               0.005446
                     72,                0.75984,                 1.0797,                 1.2508,                 0.4953,                0.67737,                0.58767,                0.41662,                 1.1682,                 1.1922,                 1.7568,                0.00538,                0.00538,                0.00538
                     73,                0.75861,                   1.06,                 1.2501,                0.54627,                0.66568,                0.63001,                0.43762,                 1.2074,                  1.215,                 1.7813,               0.005314,               0.005314,               0.005314
                     74,                0.76533,                 1.0672,                 1.2532,                0.52115,                0.69521,                0.62021,                0.43529,                 1.1865,                 1.1907,                 1.7883,               0.005248,               0.005248,               0.005248
                     75,                0.75614,                 1.0559,                   1.25,                0.51626,                0.69976,                0.60336,                0.42367,                 1.1848,                  1.496,                 1.7591,               0.005182,               0.005182,               0.005182
                     76,                0.75608,                 1.0616,                 1.2447,                0.51218,                0.67084,                0.61935,                0.43656,                  1.156,                 1.2081,                 1.7348,               0.005116,               0.005116,               0.005116
                     77,                 0.7577,                 1.0544,                 1.2478,                0.51997,                0.66999,                0.62061,                0.43774,                 1.1716,                  1.151,                 1.7479,                0.00505,                0.00505,                0.00505
                     78,                0.75021,                 1.0515,                 1.2434,                0.52216,                0.65927,                0.61369,                 0.4245,                 1.1944,                 1.2496,                 1.7655,               0.004984,               0.004984,               0.004984
                     79,                0.74296,                 1.0408,                 1.2401,                0.53964,                0.69344,                 0.6283,                0.44203,                 1.1691,                 1.2511,                 1.7845,               0.004918,               0.004918,               0.004918
                     80,                0.75008,                 1.0422,                 1.2465,                0.52635,                0.68499,                0.63176,                0.44024,                 1.1873,                 1.1726,                 1.7773,               0.004852,               0.004852,               0.004852
                     81,                0.73956,                 1.0432,                 1.2368,                0.50705,                 0.6794,                0.57415,                0.39755,                 1.2046,                 1.4242,                 1.8196,               0.004786,               0.004786,               0.004786
                     82,                0.74381,                 1.0297,                 1.2364,                0.52981,                0.69303,                0.63226,                0.44349,                 1.1783,                 1.2361,                 1.7405,                0.00472,                0.00472,                0.00472
                     83,                 0.7436,                 1.0285,                 1.2349,                0.54436,                0.70941,                0.62665,                0.43619,                 1.1653,                 1.2678,                 1.7187,               0.004654,               0.004654,               0.004654
                     84,                0.73861,                 1.0327,                 1.2322,                0.58911,                0.63583,                0.64893,                0.45601,                 1.1542,                 1.0904,                 1.7649,               0.004588,               0.004588,               0.004588
                     85,                0.73738,                 1.0254,                 1.2315,                0.51963,                0.69159,                0.63264,                0.43656,                 1.2014,                 1.3122,                 1.7653,               0.004522,               0.004522,               0.004522
                     86,                0.73356,                 1.0107,                 1.2294,                0.52933,                0.72015,                0.63877,                0.45552,                 1.1772,                 1.1707,                  1.767,               0.004456,               0.004456,               0.004456
                     87,                 0.7286,                 1.0051,                 1.2236,                0.57838,                 0.6815,                0.65259,                 0.4575,                 1.1512,                  1.064,                 1.7905,                0.00439,                0.00439,                0.00439
                     88,                0.73472,                 1.0099,                 1.2304,                0.52668,                0.70036,                0.62151,                0.43303,                 1.2082,                 1.1558,                 1.8072,               0.004324,               0.004324,               0.004324
                     89,                0.72734,                  1.005,                 1.2217,                0.54299,                0.69074,                0.62178,                0.43589,                 1.1948,                 1.3512,                 1.7732,               0.004258,               0.004258,               0.004258
                     90,                0.73953,                 1.0084,                 1.2256,                0.57313,                0.64659,                0.63325,                0.44334,                 1.1456,                 1.2918,                 1.7917,               0.004192,               0.004192,               0.004192
                     91,                0.73083,                 1.0082,                 1.2233,                0.56572,                0.67988,                0.62886,                0.44794,                 1.1493,                 1.2303,                 1.7265,               0.004126,               0.004126,               0.004126
                     92,                0.72851,                0.99438,                 1.2201,                0.53967,                0.72247,                0.65314,                0.45763,                 1.1737,                 1.1155,                  1.738,                0.00406,                0.00406,                0.00406
                     93,                0.72548,                0.98455,                 1.2231,                 0.5285,                0.73009,                0.64523,                0.45207,                 1.1803,                  1.179,                 1.7756,               0.003994,               0.003994,               0.003994
                     94,                0.72365,                0.99483,                 1.2192,                0.54782,                0.71822,                0.63968,                0.44365,                 1.1866,                 1.1756,                 1.7423,               0.003928,               0.003928,               0.003928
                     95,                0.72309,                0.98079,                 1.2147,                0.57171,                0.67151,                0.63986,                0.45283,                 1.1507,                 1.1143,                  1.713,               0.003862,               0.003862,               0.003862
                     96,                0.72043,                0.97811,                 1.2182,                0.51973,                0.71514,                0.63989,                0.44319,                 1.1751,                 1.3221,                 1.7536,               0.003796,               0.003796,               0.003796
                     97,                0.71498,                 0.9698,                 1.2084,                0.53715,                0.72017,                0.64137,                0.44963,                 1.1751,                 1.2706,                 1.7432,                0.00373,                0.00373,                0.00373
                     98,                0.72132,                0.98526,                 1.2137,                0.52966,                0.70345,                0.63156,                0.43789,                 1.1816,                 1.2262,                 1.7819,               0.003664,               0.003664,               0.003664
                     99,                0.72002,                0.97258,                 1.2078,                0.55162,                0.70926,                0.66253,                0.46542,                 1.1601,                 1.0765,                 1.7924,               0.003598,               0.003598,               0.003598
                    100,                0.70579,                0.94878,                 1.1993,                0.57401,                0.69948,                0.66382,                0.46927,                 1.1379,                 1.0702,                 1.7527,               0.003532,               0.003532,               0.003532
                    101,                0.72191,                0.96761,                 1.2126,                0.55858,                0.71095,                0.67176,                0.47235,                 1.1187,                 1.1179,                 1.6941,               0.003466,               0.003466,               0.003466
                    102,                0.71382,                0.96936,                 1.2055,                0.56225,                0.70948,                0.66899,                0.47333,                  1.147,                 1.1346,                 1.7213,                 0.0034,                 0.0034,                 0.0034
                    103,                0.70667,                0.94892,                 1.2023,                0.55959,                0.69738,                 0.6638,                0.46236,                 1.1712,                  1.116,                 1.7644,               0.003334,               0.003334,               0.003334
                    104,                0.71066,                0.95682,                 1.2051,                0.56558,                0.70774,                0.66191,                0.46788,                 1.1505,                 1.2197,                 1.7379,               0.003268,               0.003268,               0.003268
                    105,                0.70879,                 0.9517,                  1.202,                0.56667,                0.70662,                  0.648,                0.45546,                 1.1759,                 1.2022,                 1.7573,               0.003202,               0.003202,               0.003202
                    106,                0.70629,                0.94302,                 1.2004,                0.56087,                0.73408,                0.66415,                0.46914,                 1.1186,                 1.1299,                 1.7059,               0.003136,               0.003136,               0.003136
                    107,                0.70835,                0.94821,                 1.2018,                 0.5739,                 0.6846,                0.65731,                 0.4658,                 1.1552,                 1.2308,                 1.7377,                0.00307,                0.00307,                0.00307
                    108,                0.69641,                0.93902,                 1.1947,                0.55167,                0.72717,                0.65391,                0.46662,                 1.1354,                 1.2771,                  1.746,               0.003004,               0.003004,               0.003004
                    109,                0.69736,                0.94007,                 1.1937,                0.56999,                0.72019,                  0.659,                0.45944,                 1.1898,                 1.1561,                 1.7969,               0.002938,               0.002938,               0.002938
                    110,                0.69581,                0.93059,                  1.196,                 0.5563,                0.74071,                0.66115,                0.46724,                  1.123,                 1.2149,                 1.7357,               0.002872,               0.002872,               0.002872
                    111,                 0.7054,                0.93754,                 1.1973,                0.57462,                0.73022,                0.66706,                0.47158,                 1.1272,                 1.0644,                 1.6917,               0.002806,               0.002806,               0.002806
                    112,                0.70601,                0.93301,                 1.2019,                0.59599,                0.69726,                 0.6806,                0.48591,                 1.1033,                 1.1332,                 1.6783,                0.00274,                0.00274,                0.00274
                    113,                0.69554,                0.92273,                 1.1893,                0.56673,                0.74833,                0.68765,                 0.4843,                 1.1592,                 1.1346,                  1.748,               0.002674,               0.002674,               0.002674
                    114,                0.69329,                0.91804,                 1.1908,                 0.5849,                0.69712,                0.68097,                0.48459,                 1.1537,                 1.0375,                 1.7445,               0.002608,               0.002608,               0.002608
                    115,                0.69439,                0.91554,                 1.1894,                0.59568,                0.75704,                0.69955,                0.49369,                 1.1379,                 1.0294,                 1.7184,               0.002542,               0.002542,               0.002542
                    116,                0.69256,                0.92005,                 1.1885,                 0.5965,                0.70898,                0.68665,                0.48506,                 1.1434,                 1.0629,                 1.7337,               0.002476,               0.002476,               0.002476
                    117,                 0.6856,                0.91627,                 1.1825,                0.60464,                0.68152,                0.67486,                0.48382,                 1.1242,                 1.1885,                 1.6869,                0.00241,                0.00241,                0.00241
                    118,                0.68973,                0.90281,                  1.185,                0.58986,                0.72266,                0.69626,                0.49696,                 1.1178,                 1.0821,                 1.7285,               0.002344,               0.002344,               0.002344
                    119,                0.68383,                0.90451,                 1.1875,                0.63595,                0.65956,                0.67792,                0.48223,                 1.1106,                 1.1588,                 1.6941,               0.002278,               0.002278,               0.002278
                    120,                0.68156,                0.89445,                 1.1819,                0.55116,                0.75972,                0.67862,                0.47785,                 1.1474,                  1.181,                  1.742,               0.002212,               0.002212,               0.002212
                    121,                0.67445,                0.89327,                 1.1762,                0.61056,                0.69519,                0.68394,                0.48098,                 1.1561,                 1.0984,                 1.7767,               0.002146,               0.002146,               0.002146
                    122,                0.68773,                0.90554,                 1.1831,                0.61331,                0.68697,                 0.6921,                0.49197,                 1.1293,                 1.1224,                 1.7206,                0.00208,                0.00208,                0.00208
                    123,                0.68517,                0.89068,                 1.1765,                0.63446,                0.69624,                0.70661,                0.50238,                 1.1313,                 1.0429,                 1.7331,               0.002014,               0.002014,               0.002014
                    124,                0.68254,                0.88383,                 1.1754,                0.62615,                0.70176,                0.69596,                0.50123,                 1.0905,                 1.0763,                 1.6687,               0.001948,               0.001948,               0.001948
                    125,                0.67833,                0.87983,                 1.1731,                0.62237,                0.69891,                0.68959,                0.49224,                 1.1264,                 1.0637,                 1.7021,               0.001882,               0.001882,               0.001882
                    126,                0.67906,                0.88155,                 1.1716,                0.59056,                0.73456,                0.68989,                0.49271,                 1.1364,                 1.1336,                  1.733,               0.001816,               0.001816,               0.001816
                    127,                0.67306,                0.88022,                 1.1702,                0.62723,                0.69913,                0.69507,                0.49397,                 1.1199,                 1.0581,                 1.7088,                0.00175,                0.00175,                0.00175
                    128,                0.66419,                0.86796,                 1.1651,                0.59918,                0.72589,                0.67988,                0.48271,                 1.1505,                 1.0726,                  1.742,               0.001684,               0.001684,               0.001684
                    129,                0.67816,                0.88137,                 1.1735,                0.60806,                 0.7095,                0.69518,                0.49842,                 1.1222,                 1.0671,                 1.7135,               0.001618,               0.001618,               0.001618
                    130,                  0.671,                0.86648,                 1.1696,                0.59588,                 0.7067,                0.68784,                0.49255,                 1.1158,                 1.0948,                 1.6845,               0.001552,               0.001552,               0.001552
                    131,                0.67152,                0.86833,                 1.1663,                0.63602,                0.67432,                0.69295,                 0.4922,                 1.1457,                 1.0421,                  1.733,               0.001486,               0.001486,               0.001486
                    132,                0.65924,                0.85494,                 1.1653,                0.60154,                0.73613,                0.70485,                0.51011,                 1.1184,                 1.0698,                  1.724,                0.00142,                0.00142,                0.00142
                    133,                0.66418,                0.86552,                  1.168,                0.61622,                0.70912,                0.69532,                0.49412,                 1.1414,                 1.0713,                 1.7284,               0.001354,               0.001354,               0.001354
                    134,                0.66673,                0.85499,                 1.1701,                 0.6093,                0.73598,                0.71219,                 0.5129,                  1.127,                  1.064,                 1.7183,               0.001288,               0.001288,               0.001288
                    135,                0.67075,                0.85171,                  1.165,                0.63605,                0.67589,                0.68666,                0.48714,                 1.1204,                 1.1687,                 1.7208,               0.001222,               0.001222,               0.001222
                    136,                0.66817,                0.85766,                 1.1616,                 0.5948,                0.72878,                0.69632,                0.50047,                 1.1121,                  1.086,                 1.7065,               0.001156,               0.001156,               0.001156
                    137,                0.66436,                0.84732,                 1.1622,                0.60194,                0.74361,                0.70383,                0.50686,                 1.1163,                 1.0589,                 1.7167,                0.00109,                0.00109,                0.00109
                    138,                0.66315,                0.85136,                 1.1575,                0.60808,                0.70993,                0.69541,                0.49635,                 1.1294,                  1.086,                 1.7201,               0.001024,               0.001024,               0.001024
                    139,                0.65624,                0.84966,                 1.1609,                0.60313,                 0.7256,                0.69824,                0.49909,                 1.1031,                 1.0312,                 1.6884,               0.000958,               0.000958,               0.000958
                    140,                 0.6552,                0.84791,                 1.1612,                0.63064,                0.70324,                0.70274,                0.50474,                 1.1187,                 1.0377,                 1.7097,               0.000892,               0.000892,               0.000892
                    141,                0.65706,                0.83478,                 1.1594,                0.65293,                0.69956,                0.71543,                0.51296,                  1.111,                 1.0621,                  1.713,               0.000826,               0.000826,               0.000826
                    142,                0.65003,                0.83099,                 1.1547,                0.65286,                0.71517,                  0.714,                0.51344,                 1.1112,                 1.0162,                 1.7202,                0.00076,                0.00076,                0.00076
                    143,                  0.646,                0.82503,                 1.1523,                0.60954,                 0.7226,                0.70125,                0.50099,                 1.1304,                 1.1331,                 1.7328,               0.000694,               0.000694,               0.000694
                    144,                0.65732,                0.83643,                 1.1548,                0.63522,                0.68791,                0.70702,                0.50732,                 1.1232,                 1.0971,                 1.7114,               0.000628,               0.000628,               0.000628
                    145,                0.64736,                0.82393,                 1.1502,                0.60343,                0.73108,                0.70804,                0.50827,                 1.1187,                 1.1132,                 1.6958,               0.000562,               0.000562,               0.000562
                    146,                0.65678,                0.83722,                 1.1552,                 0.6359,                0.72582,                0.71722,                0.51526,                 1.1062,                 1.0712,                 1.6774,               0.000496,               0.000496,               0.000496
                    147,                0.65171,                 0.8253,                 1.1518,                0.60715,                 0.7597,                0.72024,                0.51987,                  1.098,                0.99297,                 1.6817,                0.00043,                0.00043,                0.00043
                    148,                0.64431,                0.81587,                 1.1501,                0.66675,                0.69017,                0.72393,                 0.5231,                 1.1004,                 1.0201,                 1.6903,               0.000364,               0.000364,               0.000364
                    149,                0.65021,                0.82006,                 1.1559,                0.63969,                 0.7139,                0.72242,                0.52155,                  1.089,                 0.9953,                 1.6855,               0.000298,               0.000298,               0.000298
                    150,                0.64619,                0.82075,                  1.152,                0.61293,                 0.7316,                0.72125,                0.51793,                 1.1071,                 1.0471,                  1.701,               0.000232,               0.000232,               0.000232
